Y1_ligscore_pose,Y2_ligscore_rank
-42.52,-24.38
-82.02,-25.82
-36.81,-28.59
-55.15,-18.11
-58.88,-24.8
-119.72,-73.51
-58.36,-15.45
-13.26,11.37
-35.21,-2.11
-42.53,-15.49
-72.92,-29.63
-34.86,-7.2
-37.58,-26.18
-46.08,-11.46
-34.71,-25.05
-30.57,-8.85
-45.91,-24.84
-48.93,-28.51
-99.01,-44.4
-31.99,-17.38
-32.83,-5.11
-31.43,-3.87
-81.54,-48.74
-66.68,-33.59
-31.03,-6.21
-59.93,-16.09
-19.46,-1.37
-39.22,-21.59
-55.26,-14.46
-36.31,-15.49
-60.73,-29.02
-61.97,-12.1
-49.99,-19.61
-51.67,-8.51
-3.78,-3.02
-46.88,-19.49
-38.49,-5.72
-43.4,-12.08
-28.7,-14.43
-51.01,-6.48
-56.21,-21.01
-42.59,-16.38
-76.08,-38.64
-92.38,-51.1
-26.64,-1.26
-47.71,-31.65
-42.29,-11.63
-68.14,-17.81
-27.68,-11.42
-65.31,-23.58
-11.76,-6.07
-40.49,-13.15
-121.6,-57.43
-42.58,-13.58
-35.74,2.68
-3.1,1.05
-64.44,-3.54
-103.95,-55.59
-21.94,-13.09
-28.84,-20.11
-36.21,-20.58
-30.18,-13.8
-36.73,-24.67
-34.82,-16.35
-51.78,-18.63
-28.25,-9.7
-36.55,-15.69
-60.54,-21.01
-31.17,-22.04
-55.27,-21.01
-30.06,-9.62
-25.27,-1.07
-30.52,-20.3
-32.35,-6.17
-51.25,-7.89
-44.74,-24.57
-42.73,-13.37
-57.91,-17.91
-80.73,-25.66
-20.9,-2.5
-50.53,-23.69
-50.9,-22.02
-59.14,-28.16
-35.27,-19.52
-74.38,-41.7
-41.97,-28.34
-32.81,-9.49
-69.07,-24.89
-33.29,-23.51
-25.57,2.54
-50.87,-21.85
-95.28,-65.64
-49.24,-16.87
-97.56,-66.14
-37.27,-11.73
-72.64,-20.01
-82.19,-25.05
-48.03,-13.45
-19.78,-5.55
-38.94,-13.72
-111.16,-67
-34.19,-6.81
-74.12,-27.1
-27.43,-13.32
-24.16,-4.13
-0.83,13.14
-44.41,-5.91
-44.97,-25.94
-18.5,-9.11
-25.28,-5.41
-17.25,-9.49
-55.15,-13.18
-100.54,-59.89
-47.94,-15.09
-64.03,-34.34
-43.5,-23.84
-30.05,-5.85
-26.21,-10.21
-55.53,-38.44
-46.93,-15.73
-106,-50.28
-25.59,-16.91
-32.87,-26.82
-96.61,-56.84
-31.43,-20.55
-54.2,-28.19
-74.27,-42.52
-65.82,-27.84
-46.56,-31.41
-43.42,-5.58
-62.81,-23.69
-37.86,-18.25
-57.3,-29.45
-66.7,-30.17
-49.38,-16.53
-35.15,-21.07
-33.04,-5.05
-53.31,-9.57
-45.5,-17.42
-34.56,-7.85
-41.69,-11.07
-39.7,-14.66
-23.86,-4.89
-25.95,-17.13
-46.05,-29.71
-45.37,-9.63
-39.78,-22.86
-48.41,-13.66
-39.82,-6.74
-46.9,-34.85
-41.18,-5.71
-15.77,-10.96
-29.84,-20.7
-72.37,-22.61
-16.24,3.24
-25.39,-16.88
-41.09,-0.69
-31.13,-4.49
-56.91,-20.42
-81.87,-31.32
-29.12,-18.07
-47.7,-17.33
-44.11,-12.94
-43.4,-19.41
-55.35,-14.77
-55.22,-28.16
-23.11,-4.35
-54.11,-21.76
-30,-7.25
-53.01,-23.56
-27.33,-7.27
-55.43,-10.88
-40.4,-15.02
-43.43,-19.92
-63.66,-20.69
-36.25,-17.56
-29.1,-22.19
-106.62,-62.9
-119.44,-53.6
-35.53,-30.41
-30.6,-12.8
-49.39,-19.57
-41.16,-7.03
-34.68,-4.08
-47.02,-17.71
-54.36,-13.94
-47.72,-2.24
-112.47,-83.8
-32.23,-0.18
-29.25,-17.85
-117.81,-71.32
-57.97,-14.39
-24.07,-20.1
-63.99,-24.62
-60.57,-22.3
-49.97,-16.02
-42.5,-25.83
-43.07,-3.17
-36.18,-9.35
-24.46,-9.72
-90.68,-46.41
-36.31,-27.96
-21.3,-2.74
-107.5,-65.33
-51.96,-10.05
-49.07,-21.94
-11.54,-7.78
-80.98,-28.06
-65.61,-34.58
-58.9,-21.36
-56.84,-25.19
-112.04,-41.21
-99.88,-62.7
-62.63,-18.2
-30.64,-11.62
-51.01,-13.21
-34.22,-1.08
-43.07,-7.04
-99.53,-34.58
-117.04,-54.44
-17.02,-7.52
-43.58,-7.69
-99.48,-40.38
-41.55,-18.57
-30.38,-17.39
-76.98,-26.14
-47.1,-17.87
-54,-27.67
-62.98,-13.71
-109.85,-41.52
-45.46,-34.3
-45.57,-18.97
-19.07,-10.73
-35.5,-6.34
-5.88,-1.1
-55.91,-21.8
4.51,5.28
-35.99,-0.1
-65.08,-32.14
-25.38,-9.88
-28.49,-20.76
-55.65,-24.96
-37.15,-27.35
-54.65,-25.66
-51.48,-15.09
-96.07,-60.11
-42.68,-23.28
-106.01,-38.95
-55.49,-22.73
-50.39,-11.26
-5.4,0.92
-42.28,-15.04
-36.96,-9.48
-37.77,-14.79
-41.12,-8.24
-33.74,-14.16
-41.28,-29.97
-50.29,-26.48
-40.78,-14.69
-35.36,-16.61
-15.14,7.27
-74.37,-43.06
-55.27,-20.66
-58.78,-33.46
-35.85,-13.6
-20.89,-5.38
-30.34,-5.48
-29.79,-4.7
-87.18,-60.78
-34.61,-22.29
-41.67,-16.91
-55.89,-20.78
-18.24,-5
-32.94,-22.02
-67.11,-18.28
-29.81,-9.55
-37.89,-5.48
-59.5,-17
-51.6,-19.24
-53.07,-15.87
-22.42,-4.41
-40.84,-18.59
-30.28,-19.22
-12.23,-8.24
-99.61,-36.18
-62.11,-23.89
-82.83,-31.45
-57.11,-34.45
-75.1,-43.5
-35.95,-13.19
-33.53,-16.54
-20.3,-3.52
-28.99,-10.48
-43.19,-17.46
-48.3,-16.35
-53.4,-8.72
-26.39,-11.17
-57.88,-1.86
-24.48,-5.83
-64.43,-28.66
-48.18,-22.07
-43.16,-19.81
-36.69,-3.42
-43.14,-27.24
-43.22,-17.06
-22.96,-11.57
-52.86,-19.81
-75.39,-31.99
-98.85,-61.15
-25.85,-3.75
-29.98,-25.66
-59.22,-24.12
-41.31,-14.36
-43.05,-16.51
-34.14,-7.32
-105.07,-69.58
-104.7,-75.45
-30.42,-5.4
-54.53,-26.7
-94.72,-56.03
-39.31,-30.99
-47.18,-27.07
-86.77,-25.08
-12.96,-12.28
-65.79,-17.69
-50.16,-10.87
-44.42,-6.09
-24.63,-12.4
-32.54,-12.34
-30.34,-23.29
-33.14,-11.69
-72.28,-28.69
-43.94,-32.34
-45.62,-24.47
-44.58,-10.41
-99.71,-58.67
-31.38,-10.88
-117.34,-78.98
-30.76,-18.03
-24.24,-5.71
-62.41,-27.09
-50.53,-29.26
-88.63,-35.01
-25.26,-11.69
-36.9,-22.25
-53.53,-8.48
-80.61,-27.75
-71.71,-33.04
-29.59,-2.21
-39.96,-32.95
-35.13,-20.23
-54.76,-24.51
-96.99,-51.92
-65.62,-20.56
-62.05,-32.5
-42.47,-11.77
-83.58,-39.59
-52.33,-20.08
-49.55,-11.8
-36.61,-8.75
-36.5,-8.43
-14.13,0.57
-19.91,-19.02
-48.79,-13.29
-63.56,-32.31
-76.04,-26.51
-47.13,-12.7
-61.62,-21.21
-20.96,-7.95
-83.42,-29.07
-87.57,-50.37
-50.71,-17.67
-38.23,-19.29
-62.53,-22.5
-66.83,-22.84
-38.84,-26.54
-51.94,-6.17
-42.81,-30.86
-24.81,-11.5
-43.36,-20.42
-86.6,-31.69
-40.54,-21.96
-66.39,-32.89
-43.96,-19.28
-34.14,-7.16
-100.26,-63.63
-68.13,-21.45
-18.42,-4.1
-86.49,-31.29
-106.32,-41.53
-109.79,-77.01
-48.9,-21.64
-56.32,-34.36
-129.76,-56.98
-24.81,-10.87
-62.1,-13.43
-34.48,-4.75
-44.05,-25.01
-93.97,-38.27
-37.67,-16.31
-55.76,-28.14
-78.2,-31.38
-109.13,-62.71
-36.28,-6.15
-53.44,-27.93
-37.07,-9.31
-48.18,-23.52
-29.16,6.73
-53.41,-17.18
-31.5,-14.39
-125.05,-47.75
-40.31,-13.34
-41.29,-11.39
-11.43,7.57
-45.44,-14.35
-53.49,-13.72
-103.47,-65.51
-63.31,-36.64
-24.2,-12.88
-54.48,-34.05
-51.5,-21.14
-15.48,2.25
-90.62,-31.79
-115.98,-36.5
-42.27,-7.44
-47.11,-20.97
-52,-24.8
-42.6,-7.83
-42.79,-15.21
-21.57,-0.35
-45.21,-10.09
-86.65,-41.81
-70.48,-18.5
-55.1,-20.7
-50.07,-25.03
-56.54,-30.29
-37.53,-8.74
-51.91,-14.94
-71.25,-14.12
-28.53,-13.27
-9.64,2.35
-49.17,-17.24
-98.37,-59.43
-63.28,-21.19
-85.65,-35.86
-41.06,-10.41
-77.66,-31.36
-56.76,-16.9
-19.05,-4.75
-8.01,5.81
-13.69,-0.85
-49.76,-15.97
-18.12,-12.97
-39.99,-21.81
-23.14,-9.95
-41.95,-20.35
-42.21,-22.04
-46.6,-25.97
-53.78,-24.48
-50.04,-22.46
-31.76,-7.69
-113.19,-65.46
-86.18,-46.01
-54.06,-17.03
-43.23,-11.85
-33.22,-9.61
-98.44,-33.37
-29.85,-7.27
-36.29,-21.99
-48.85,-16.04
-41.78,-4.2
-59.78,-5.25
-29.97,-8.07
-44.75,-17.37
-48.06,-17.16
-58.35,-25.68
-54.87,-28.66
-41.99,-5.75
-39.79,-32.19
-2.66,0.48
-35.84,-27.7
-47.34,-17.28
-115.04,-77.62
-47.2,-30.01
-43.8,-11.07
-41.97,-12.61
-52.55,-12.49
-50.09,-26.77
-36.51,-7.14
-26.39,-2.67
-63.58,-17.56
-53.39,-20.02
-108.88,-38.23
-41.52,-20.15
-43.67,-19.06
-103.32,-40.45
-51.03,-1.13
-39.85,-25.41
-119.97,-74.73
-13.41,-2.33
-100.84,-59
-106.49,-71.21
-47.17,-9.44
-34.09,-9.16
-105.41,-45.66
-91.18,-34.84
-41.14,-6.75
-64.29,-13.38
-92.91,-61.6
-20.44,-9.79
-35.5,-5.57
-28.05,-17.56
-41.25,-19.54
-63.6,-16.38
-64.97,-17.72
-54.25,-27.68
-68.28,-47.38
-50.46,-25.21
-30.98,-4.33
-60.63,-27.41
-24.92,-9.16
-37.35,-29.24
-41.86,-22.75
-29.64,-15.87
-60.6,-24.7
-38.52,-16.92
-38.9,-3.34
-99.61,-32.77
-7.55,-2.79
-33.33,-15.3
-32.67,-16.8
-84.19,-24.68
-83.13,-40.06
-20.32,2.41
-65.24,-21.3
-43.02,-12.12
-63.01,-21.56
-60.72,-27.78
-20.69,-3.8
-16.67,-7.96
-4.71,-2.28
-32.51,-13.14
-36.96,-11.81
-100.27,-50.67
-92.06,-43.57
-51.94,-23.16
0.2,15.39
-35.99,-6.48
-34.76,-8.46
-51.4,-12.43
-33.21,-13.77
-42.67,-14.36
-41.75,-29.64
-80.65,-16.7
-35.15,-6.63
-60.11,-21.49
-85.1,-35.52
-49.03,-20.47
-31.01,-20.46
-27.52,-3.86
-50.88,-28.22
-75.6,-39.12
-63.14,-21.95
-109.94,-49.13
-42.93,-32.78
-23.31,6.65
-26.13,-4.56
-104.58,-46.7
-43.58,-24.41
-37.47,-7.24
-40.87,-10.45
-26.67,-15.62
-53.11,-27
-52.72,-22.9
-39.97,-3.51
-63.28,-26.12
-37.31,-22.39
-112.58,-81.81
-32.21,-11.59
-40.24,-13.4
-49.93,-13.12
-96.69,-36.56
-30.82,-8.99
-28.48,-24.68
-54,-27.71
-36.27,-3.23
-47.38,-23.08
-54.21,-27.05
-63.49,-14.09
-53.69,-20.07
-52.67,-14.77
-57.73,-20.8
-63,-29.24
-66.1,-25.23
-53.7,-34.81
-59.89,-4.06
-83.57,-37.03
-81.28,-38.6
-33.07,-6.38
-90.26,-56.6
-44.84,-18.43
-46.73,-10.26
-57.89,-19.35
-46.56,-16.08
-35.39,-14.54
-36.68,-14.9
-103.64,-39.74
-53.03,-29.95
-41.66,-12.11
-58.23,-28.11
-44.93,-29.21
-38.75,-24.56
-53.61,-17.34
-75.57,-30.6
-72.41,-29.23
-109.85,-46.42
-61.81,-8.83
-45.97,-31.64
-59.82,-18.47
-11.37,7.65
-6.24,-1.38
-41.35,-28.65
-108.78,-67.61
-28.1,-5.37
-78.14,-45.18
-37.49,-10.81
-47.81,-22.7
-99.94,-36.75
-101.88,-40.23
-45.71,-11.18
-50.14,-13.57
-38.89,-19.48
-31.1,-2.32
-31.52,-2.89
-62.95,-24.51
-36.54,-3.9
-32.7,-28.5
-15.07,-11.15
-28.38,-20.08
-34.83,-5.66
-69.28,-19.57
-56.64,-31.48
-48.36,-26.65
-45.23,-11.71
-91.73,-28.74
-30.33,-21.82
-75.3,-22.28
-80.19,-40.64
-83.38,-39.43
-40.8,-34.97
-25.67,-14.63
-58.75,-23.82
-98.24,-38
-28.69,-11.52
-42.29,-21.72
-29.73,-10.83
-43.1,-15.07
-85.14,-49.55
-59.76,-20.37
-48.06,-11.21
-46.74,-18.9
-37.63,-14.26
-48.79,-24.24
-9.21,-1.65
-31.48,-9.09
-33.87,-11.51
-77.3,-31.08
-57.17,-16.27
-91.36,-32.2
-96.48,-44.76
-104.86,-47.21
-96.76,-33.56
-111.7,-56.42
-35.06,-21.47
-59.29,-10.16
-24.5,-13.97
-79.56,-34.2
-54.9,-23.25
-45.03,-6.6
-68.67,-17.6
-58.82,-24.51
-40.41,-12.6
-84.96,-27.41
-21.64,-16.01
-78.84,-33.74
-58.5,-11.78
-70.3,-35.56
-55.81,-15.39
-37.39,-14.98
-46.26,-16.13
-43.71,-7
-56.56,-17.87
-67.53,-33.9
-38.4,-6.3
-112.2,-27.74
-40.44,-8.18
-122.34,-78.02
-83.47,-39.15
-37.83,-11.68
-35.21,-18.04
-61.41,-26.39
-45.92,-11.74
-36.29,-20.05
-38.42,-17.78
-49.31,-25.66
-50.45,-8.18
-72.94,-32.77
-72.74,-20.14
-50.91,-39.48
-51.83,-39.37
-66.89,-24.59
-114.97,-47.02
-92.43,-33.46
-71.22,-32.82
-86.57,-19.81
-38.6,-12.74
-76.13,-23.44
-75.11,-36.07
-92.06,-35.02
-21.32,0.85
-57.79,-29.56
-79,-35.41
-42.54,-15.16
-43.28,-9.53
-43.61,-13.3
-44.03,-7.48
-60.97,-31.72
-61.28,-19.28
-37.29,-10.89
-102.95,-54.85
-12.04,3.19
-35.89,-19.56
-49.96,-25.07
-53.61,-35.21
-98.69,-37.25
-47.58,-19.22
-106.87,-41.17
-133.64,-68.76
-101.96,-48.05
-62.92,-24.92
-56.88,-17.63
-65.58,-9.52
-25.4,2.15
-91.29,-53.11
-40.21,-17.72
-78.82,-42.84
-58.18,-15.86
-21.32,0.06
-34.56,-20.23
-64.02,-9.16
-54.95,-14.05
-39.53,-15.28
-58.01,-17.18
-61.38,-22.33
-61.92,-22.8
-52.89,-15.16
-73.92,-30.48
-55.09,-23.37
-94.3,-45.36
-26.49,1.63
-34.9,4.54
-65.05,-20.57
-11.64,4.96
-97.29,-36.27
-99.41,-62.94
-85.69,-44.84
-116.56,-74
-53.45,-30.11
-8.5,0.04
1.46,4.59
-58.96,-19.03
-47.11,-12.3
-48.74,-14.83
-101.14,-34.08
-90.12,-27.78
-60.74,-29.09
-113.96,-52.97
-98.13,-40.18
-32.32,-10.13
-66.72,-20.95
-33.54,-19.95
-29.86,-5.8
-51.14,-17.16
-45.31,-15.49
-45.44,-19.15
-67.9,-34.41
-40.76,-15.71
-50.68,-15.64
-18.13,-1.82
-32.03,-26.86
-70.2,-29.21
-52.41,-13.3
-107.12,-55.73
-45.46,-13.03
-60.61,-19.74
-44.61,-19.38
-111.26,-46.19
-53.62,-25.65
-51.56,-13.21
-29.36,-17.74
-84.87,-29.19
-64.78,-15.34
-57.9,-22.18
-47.23,-16.79
-79.44,-31.27
-59,-22.5
-79.98,-38.88
-40.42,-5.19
-95.04,-36.07
-46.38,-22
-43.1,-20.58
-55.36,-27.22
-37.11,-17
-30.09,-14.17
-61.33,-22.44
-79.48,-33.74
-74.36,-34.84
-40.74,-12.7
-90.26,-41.31
-64.16,-25.99
-37.96,-11.49
-53.73,-30.92
-49.19,-16.18
-59.62,-25.01
-67.77,-54.12
-19.2,-8.87
-75.03,-19.6
-107.59,-36.74
-87.4,-33.45
-34.85,-18.56
-58.42,-21.23
-44.32,-22.03
-48.36,-17.65
-23.74,-2.96
-87.25,-44.65
-57.08,-18.47
-94.3,-44.51
-83.75,-36.47
-72.24,-35.74
-100.78,-46.06
-30.15,-28.11
-79.19,-24.84
-44.77,-13.85
-55.6,-20.69
-59.02,-29.43
-86.2,-32.4
-69.52,-31.06
-49.55,-25.01
-54.25,-26.8
-15.67,-6.89
-109.24,-40.8
-66.84,-20.02
-54.41,-25.8
-21.12,-12.21
-56.93,-28.99
-25.68,-16.84
-119.31,-58.47
-96.81,-52.2
-33.32,-7.53
-49.17,-22.94
-37.53,-21.46
-46.85,-10.51
-65.95,-27.34
-88.9,-29.7
-89.6,-54.15
-40.73,-17.46
-31.55,-7.19
-57.31,-20.21
-37.03,-25.08
-14.84,6.24
-49.38,-24.7
-37.43,-4.66
-82.14,-28.98
-105.62,-43.54
-122.88,-57.86
-58.57,-24.34
-48.09,-12.5
-68.19,-19.43
-35.22,-11.97
-53.88,-27.3
-111.55,-39.87
-49.02,-12.34
-45.06,-7.75
-37.65,-15.33
-62.16,-28.11
-44.58,-24.06
-41.48,-15.65
-36.45,-13.54
-41.51,-23.19
-88.29,-41.01
-117.48,-50.09
-79.78,-32.85
-57.54,-17.46
-42.12,-10.25
-130.21,-57.34
-50.01,-11.76
-50.78,-10.87
-41.08,-6.87
-112.23,-47.5
-49.94,-14.17
-48.35,-24.26
-48.45,-11.67
-38.52,-10.97
-36.06,-2.18
-47.32,-25.2
-37.2,-1.08
-80.69,-43.08
-33.48,-19.03
-55.24,-17.18
-32.25,-4.94
-77.67,-29.71
-63.07,-38.71
-73.39,-20.25
-50.81,-22.89
-40.74,-6.77
-52.78,-17.59
-95.99,-47.98
-34.46,-3.84
-71.76,-35.48
-49.75,-21.72
-69.34,-19.35
-79.9,-23.05
-23.05,-7.87
-63.06,-29.83
-54.31,-11.13
-41.63,-0.32
-32.71,-10.93
-41.1,-23.83
-43.67,-13.51
-44.78,-15
-46.88,-23.59
-59.74,-7.84
-63.39,-14.09
-59.38,-15.53
-48.64,-16.04
-44.94,-14.3
-27.59,-12.11
-46.87,-15.08
-55.78,-20.26
-105.9,-52.43
-43.79,-15.57
-31.21,-10.96
-96.96,-35.26
-59.96,-14.83
-84.7,-27.68
-38.1,-25.09
-84,-33.64
-57.3,-26.65
-50.64,-25.25
-54.97,-17.32
-38.99,-16.47
-44.25,-21.9
-110.49,-54.66
-68.01,-26.47
-69.54,-17.24
-88.56,-32.24
-64.59,-15.93
-93.72,-47.37
-58.91,-10.72
-81.64,-21.84
-80.15,-49.24
-6.95,0.3
-65.97,-22.46
-99.71,-51.54
-95.72,-45.94
-66.92,-27.49
-79.48,-26.31
-53.14,-21.55
-50.18,-10.21
-52.29,-22.88
-54.97,-14.46
-72.12,-26.36
-46.29,-26.12
-61.63,-17.35
-39.71,-9.01
-34.91,-12.38
-109,-46.07
-58.43,-10.24
-50.53,-21.97
-86.69,-29.3
-33.88,-7.22
-56.06,-30.83
-50.62,-14.37
-141.51,-70.38
-43.2,-5.9
-66.84,-18.9
-66.01,-34.41
-52.41,-28.57
-11.24,-1.96
-46.76,-21.34
-60.23,-16.78
-36.02,-7.32
-105.37,-34.87
-52.84,-27.66
-95.3,-45.35
-74.98,-35.28
-44.74,-13.5
-54.71,-15.65
-43.62,-9.07
-62.91,-21.39
-56.59,-12.05
-37.17,-7.77
-34,-12.79
-74.6,-31.69
-106.46,-68.96
-55.8,-12.31
-43.11,-12.25
-115.27,-53.63
-46.84,-16.9
-59.85,-14.11
-27.45,1.11
-57.28,-15.64
-47.87,-21.27
-35.17,-20.77
-40.88,-4.61
-87.75,-48.7
-48.34,-26.4
-39.96,-19.58
-47.24,-15.56
-48.18,-17.29
-59.4,-32.45
-53.65,-14.69
-23.97,0.47
-92.49,-39.38
-38.83,-10.13
-54.48,-18.23
-117.27,-45.95
-76.75,-33.72
-49.87,-11.31
-99.25,-47.46
-52.86,-18
-20.26,-0.19
-56.99,-24.49
-70.42,-18.14
-36.66,-6.12
-91.66,-40.45
-35.41,-18.59
-29.76,-6.81
-40.76,-9.94
-71.38,-29.7
-42.21,-24.5
-101.64,-42.19
-110.44,-45.28
-93.16,-24.99
-57.99,-19.49
-64.38,-30.73
-85.49,-34.43
-132.88,-55.93
-80.54,-23.86
-53.31,-2.61
-66.85,-19.98
-58.87,-15.1
-91.93,-33.88
-107.83,-43.84
-46.44,1.99
-89.26,-51.01
-75.38,-30.59
-63.27,-4.31
-104.25,-33.62
-89.51,-37.21
-80.99,-36.99
-99.06,-38.96
-68.66,-17.99
-101.52,-38.56
-92.81,-25.81
-106.9,-61.61
-98.04,-37.45
-143.57,-73.78
-97.48,-43.47
-60.28,-15.47
-65.32,-18.51
-66.19,-21.49
-46.73,-12.96
-80.06,-37.32
-32.07,-5.27
-83.13,-32.62
-108.91,-65.09
-44.95,-7.97
-114.58,-50.42
-42,-7.27
-60.23,-17.77
-36.93,-9.93
-59.86,-16.25
-52.55,-12.52
-36.73,-19.36
-48.98,-26.33
-50.34,-28.9
-48.97,-26.67
-62.34,-16.94
-141.26,-61.73
-50.94,-29.18
-60.23,-14.68
-55.12,-15.05
-86.08,-34.95
-33.16,-18.02
-111.22,-43.7
-98.28,-37.34
-53.84,-19.55
-55.55,-29.58
-44.51,-22.94
-29.77,-16.5
-139.28,-68.3
-97.29,-43.5
-116.02,-49.14
-112.62,-45.74
-117.56,-48.24
-59.87,-12.57
-69.32,-14.37
-51.38,-24.96
-145.52,-70.65
-41.14,-10.17
-89.11,-41.8
-66.83,-28.47
-85.55,-35.02
-66.16,-21.99
-79.28,-30.49
-140.05,-53.46
-67.37,-15.84
-92.56,-28.17
-85.93,-37.4
-61.01,-24.73
-95.91,-35.55
-62.24,-14.86
-78.19,-30.2
-94.38,-35.55
-71.15,-15.58
-69.29,-15.49
-33.72,-8.53
-64.46,-16.45
-70.96,-17.74
-99.35,-41.18
-37.73,-20.21
-9.18,-2.75
-34.59,-6.99
-100.62,-37.92
-79.61,-30.86
-53.62,-5.08
-46.2,-29.22
-71.28,-17.95
-42.44,-13.13
-35.33,-8.88
-61.41,-19.54
-46.78,-29.84
-56.65,-29.02
-37.46,-19.84
-39.76,-21.13
-129.63,-54.7
-51.5,-8.12
-88.97,-37.28
-63.61,-19.81
-63.93,-19.98
-122.45,-52.54
-57.5,-29.37
-57.69,-18.14
-47.94,-4.44
-50.91,-27.58
-80.58,-35.71
-54.41,-26.45
-60.98,-19.27
-22.43,6.77
-42.04,-5.72
-44.22,-24.23
-43.54,-10.34
-48.38,-28.45
-113.68,-52.31
-92.44,-36.72
-114.99,-48.07
-28.82,-16.1
-45.19,-21.85
-43.35,-11.39
-54.81,-8.95
-93.74,-37.18
-53.76,-23.27
-88.06,-35.1
-85.02,-44.04
-48.54,-7.04
-99.4,-56.43
-82.2,-34.58
-112.33,-52.42
-25.04,-9.78
-72.88,-33.39
-62.73,-22.93
-83.72,-40.08
-49.25,-12.99
-60.35,-17.37
-71.4,-27.35
-66.84,-17.16
-88.18,-35.68
-90.8,-36.62
-23.21,-4.01
-36.8,-17.54
-73.24,-21.2
-69.61,-18.6
-66.61,-21.93
-64.62,-19.8
-41.94,-22.28
-81.46,-40.43
-39.62,-9.43
-36.83,-21.26
-65.88,-16.54
-71.67,-18.67
-114.64,-50.48
-54.48,-15.14
-112.49,-46.25
-104.51,-41.51
-53.61,-25.52
-50.97,-16.6
-47.76,-24.87
-112.32,-51.24
-27.36,-16.72
-50.34,-28.19
-83.27,-27.8
-123.12,-50.35
-55.95,-12.88
-34.12,-8.93
-52.31,-13.63
-94.23,-38.99
-51.54,-28
-147.91,-74.77
-94.62,-43.11
-62.19,-3.03
-62.95,-18.28
-59.74,-31.23
-86.28,-31.49
-48.28,-13.39
-57.26,-34.13
-94.2,-38.82
-105.11,-46.64
-142.32,-63.79
-106.52,-41.86
-54.52,-14.24
-69.64,-29.42
-53.5,-23.4
-49.27,-11.39
-102.5,-48.03
-93.77,-44.77
-82.69,-34.63
-85.22,-33.37
-46.21,-10.23
-52.1,-12.59
-41.33,-14.04
-137.2,-64
-70.21,-23.05
-58.65,-22.32
-40.65,-24.4
-45.46,-15.11
-35.39,-18.57
-76.43,-35.22
-122.9,-58.44
-35.46,-16.87
-49.49,-14.04
-54.58,-24.22
-56.06,-16.59
-61.61,-21.13
-86.23,-45.59
-90.04,-26.91
-57.31,-20.03
-92.64,-40.87
-79.83,-33.52
-17.43,-3.57
-41.05,-11.73
-102.81,-49.15
-69.58,-26.4
-46.75,-24.81
-62.94,-16.06
-86.33,-22.89
-34.02,-7.99
-49.24,-7.12
-109.51,-51.4
-126.17,-59.49
-55.65,-30.77
-46.17,-13.47
-67.2,-17.35
-100.28,-39.41
-131.23,-63.39
-106.8,-60.33
-54.87,-18.14
-33.29,-11.94
-63.06,-11.38
-88.63,-35.62
-60.66,-17.57
-35.79,-8.1
-95.59,-40.41
-53.34,-32.51
-51.39,-28.24
-90.37,-32.64
-89.47,-35.18
-92.41,-33.25
-57.74,-11.5
-56.01,-8.34
-98.76,-39.44
-40.05,-13.96
-54.94,-7.46
-58.16,-7.57
-103.6,-46.87
-50.84,-16.78
-97.47,-37.46
-44.09,-11.09
-93.21,-40.08
-100.74,-41.65
-36.77,-4.2
-99.15,-43.69
-51.74,-24.61
-98.37,-38.94
-50.81,-16.4
-46.47,-23.44
-52.45,-24.63
-90.26,-43.57
-105.04,-44.8
-68.67,-20.13
-46.7,-29.67
-97,-39.23
-47.76,-6.37
-111.73,-45.41
-58.4,-10.57
-72.17,-29.57
-104.13,-44.73
-90.89,-37.29
-55.52,-12.89
-53.48,-28.7
-110.86,-52.02
-56.06,-17.99
-57.81,-33.37
-104.6,-48.75
-56.33,-16.86
-59.96,-23.16
-80.7,-30.2
-85.49,-28.82
-116.62,-47.67
-48.13,-16.35
-22.3,12.05
-45.2,-15.7
-53.81,-17.9
-101.67,-36.04
-68.21,-16.38
-97.66,-42.89
-38.73,-8.12
-74.94,-25.55
-89.28,-31.49
-61.64,-16.4
-16.84,-16.85
-65.14,-2.14
-89.86,-36.9
-89.5,-38
-51.55,-28.26
-39.69,-19.01
-114.39,-53.63
-52.17,-29.44
-100.16,-39.95
-37.2,-0.46
-56.15,-9.52
-89.64,-37.76
-132.79,-61.92
-73.19,-22.52
-115.15,-65.09
-94.16,-38.21
-72.48,-35.13
-82.42,-30.86
-62.97,-22.87
-31.22,-4.79
-96.75,-41.61
-95.43,-36.35
-94.16,-31.36
-54.64,-24.44
-32.58,-20.5
-51.99,-27.72
-98.82,-39.07
-66.02,-20.35
-52.67,-24.61
-120.64,-46.04
-50.9,-20.55
-100.16,-33.93
-61.99,-10
-91.09,-35.18
-58.44,-17.25
-91.87,-46.96
-56.55,-30.57
-53.44,-17.2
-45.46,-8.27
-60.18,-8.77
-106.69,-42.16
-62.95,-28.16
-49.08,-18.29
-94.11,-40.06
-96.11,-49.69
-101.47,-40.55
-54.86,-28.41
-51.53,-29.02
-110.18,-46.72
-82.57,-36.57
-40.61,-21.9
-43.21,-9.26
-64.56,-22.11
-61.49,-31.71
-67.08,-34.22
-136.11,-60.48
-68.31,-23.78
-93.43,-40.41
-80.67,-31.79
-80.88,-29.53
-60.45,-24.07
-96.63,-37.02
-56.7,-26.33
-118.35,-51.23
-96.96,-38.57
-40.46,-17.57
-84.39,-33.29
